Step,Rule Description,Final,Type,Transaction code,Auth. Object,Auth. Field,Auth. Value,
532,GTS,,ENGI,,/ECRS/RPHB,*,*,
532,GTS,,ENGI,,GTS_AU_INT,*,*,
532,GTS,,ENGI,,GTS_BO_LRG,*,*,
532,GTS,,ENGI,,GTS_BP_LRG,*,*,
532,GTS,,ENGI,,GTS_CD_CDT,*,*,
532,GTS,,ENGI,,GTS_CD_FTO,*,*,
532,GTS,,ENGI,,GTS_CD_LRG,*,*,
532,GTS,,ENGI,,GTS_CI_CIT,*,*,
532,GTS,,ENGI,,GTS_CUS,*,*,
532,GTS,,ENGI,,GTS_DOO,*,*,
532,GTS,,ENGI,,GTS_EMB,*,*,
532,GTS,,ENGI,,GTS_EMB_MD,*,*,
532,GTS,,ENGI,,GTS_LDT,*,*,
532,GTS,,ENGI,,GTS_LLNS,*,*,
532,GTS,,ENGI,,GTS_LM_FTO,*,*,
532,GTS,,ENGI,,GTS_LMGM,*,*,
532,GTS,,ENGI,,GTS_LOC,*,*,
532,GTS,,ENGI,,GTS_PR_LRG,*,*,
532,GTS,,ENGI,,GTS_PR_NS,*,*,
532,GTS,,ENGI,,GTS_PR_PGA,*,*,
532,GTS,,ENGI,,GTS_PR_PRD,*,*,
532,GTS,,ENGI,,GTS_PR_VW,*,*,
532,GTS,,ENGI,,GTS_PRE,*,*,
532,GTS,,ENGI,,GTS_RES,*,*,
532,GTS,,ENGI,,GTS_REX,*,*,
532,GTS,,ENGI,,GTS_SDREQ,*,*,
532,GTS,,ENGI,,GTS_SPL,*,*,
532,GTS,,ENGI,,GTS_SPL_MD,*,*,
532,GTS,,ENGI,,GTS_SPL_UI,*,*,
532,GTS,,ENGI,,GTS_SPLEXT,*,*,
533,MgmtOfChange,,ENGI,,/IAM/IAUTH,*,*,
534,CPM WS,,ENGI,,/CPD/ANLY,ACTVT,*,
534,CPM WS,,ENGI,,/CPD/MC,ACTVT,*,
534,CPM WS,,ENGI,,/CPD/MP,ACTVT,*,
534,CPM WS,,ENGI,,/CPD/OAUTH,ACTVT,*,
535,CPM RP,,ENGI,,/CPD/FPH,ACTVT,*,
536,CPM I&CM,,ENGI,,ICM_AUTH,*,*,
536,CPM I&CM,,ENGI,,PICM_ISSUE,*,*,
536,CPM I&CM,,ENGI,,PICM_ISTAT,*,*,
536,CPM I&CM,,ENGI,,PICM_STAT,*,*,
537,EHS IM,,ENGI,,EHHSS_INC6,ACTVT,01,
537,EHS IM,,ENGI,,EHHSS_INC6,ACTVT,02,
537,EHS IM,,ENGI,,EHHSS_INC6,ACTVT,06,
538,EHS Health&Safety,,ENGI,,EHFND_CHA,ACTVT,03,
538,EHS Health&Safety,,ENGI,,EHFND_RCH,ACTVT,03,
538,EHS Health&Safety,,ENGI,,EHFND_SPL,ACTVT,03,
538,EHS Health&Safety,,ENGI,,EHHSS_FSI2,ACTVT,03,
538,EHS Health&Safety,,ENGI,,EHHSS_HSI,ACTVT,03,
538,EHS Health&Safety,,ENGI,,EHHSS_RAS,ACTVT,03,
538,EHS Health&Safety,,ENGI,,EHHSS_SARA,ACTVT,03,
539,Event Management,,ENGI,,X_EM_EH,ACTVT,*,
539,Event Management,,ENGI,,X_EM_EH_CH,ACTVT,*,
539,Event Management,,ENGI,,X_EM_EVM,ACTVT,*,
540,Bus. Integr. Screening,,ENGI,,FRA_ALERT,ACTVT,*,
540,Bus. Integr. Screening,,ENGI,,FRA_COTASK,ACTVT,*,
540,Bus. Integr. Screening,,ENGI,,FRA_DSTRAT   ,ACTVT,*,
541,EHS Env. Mgmt,,ENGI,,EHENV_RPT,ACTVT,*,
541,EHS Env. Mgmt,,ENGI,,EHENV_SCEN,ACTVT,*,
541,EHS Env. Mgmt,,ENGI,,EHFND_REQ,ACTVT,*,
542,PSCD,,ENGI,,F_PSOB_BEG,ACTVT,*,
542,PSCD,,ENGI,,F_PSOB_VGT,ACTVT,*,
543,LSO,,ENGI,,P_TCODE,TCD,LSO_*,
544,MRS,,ENGI,,/MRSS/CONF,ACTVT,*,
544,MRS,,ENGI,,/MRSS/MNT,ACTVT,*,
544,MRS,,ENGI,,/MRSS/MNTP,ACTVT,*,
544,MRS,,ENGI,,/MRSS/PB1,ACTVT,*,
545,IS-H,,ENGI,,N_1CORDER,ACTVT,*,
545,IS-H,,ENGI,,N_1MEEVENT,ACTVT,*,
545,IS-H,,ENGI,,N_1MEORDER,ACTVT,*,
545,IS-H,,ENGI,,N_1NPND,ACTVT,*,
545,IS-H,,ENGI,,N_1ORATE,ACTVT,*,
545,IS-H,,ENGI,,N_1PLATH,ACTVT,*,
545,IS-H,,ENGI,,N_2AD,ACTVT,*,
545,IS-H,,ENGI,,N_2AGENT,ACTVT,*,
545,IS-H,,ENGI,,N_2BI,ACTVT,*,
545,IS-H,,ENGI,,N_2DWS_D,ACTVT,*,
545,IS-H,,ENGI,,N_2DWS_W,ACTVT,*,
545,IS-H,,ENGI,,N_2FILLIST,ACTVT,*,
545,IS-H,,ENGI,,N_2FORMA,ACTVT,*,
545,IS-H,,ENGI,,N_2GL,ACTVT,*,
545,IS-H,,ENGI,,N_2GL_BI,ACTVT,*,
545,IS-H,,ENGI,,N_2GL_LAY,ACTVT,*,
545,IS-H,,ENGI,,N_2GL_M,ACTVT,*,
545,IS-H,,ENGI,,N_2INFO,ACTVT,*,
545,IS-H,,ENGI,,N_2IPPD,ACTVT,*,
545,IS-H,,ENGI,,N_2MEDOK,ACTVT,*,
545,IS-H,,ENGI,,N_2MEFLS,ACTVT,*,
545,IS-H,,ENGI,,N_2METMPL,ACTVT,*,
545,IS-H,,ENGI,,N_2P01_DEF,ACTVT,*,
545,IS-H,,ENGI,,N_2PHYO,ACTVT,*,
545,IS-H,,ENGI,,N_2TM,ACTVT,*,
545,IS-H,,ENGI,,N_2TM_S,ACTVT,*,
545,IS-H,,ENGI,,N_2UX,ACTVT,*,
545,IS-H,,ENGI,,N_2ZTPKT,ACTVT,*,
545,IS-H,,ENGI,,N_AMB_DSP,ACTVT,*,
545,IS-H,,ENGI,,N_AT_EDI,ACTVT,*,
545,IS-H,,ENGI,,N_AT_INTSV,ACTVT,*,
545,IS-H,,ENGI,,N_AT_SCORE,ACTVT,*,
545,IS-H,,ENGI,,N_BORR_HIS,ACTVT,*,
545,IS-H,,ENGI,,N_FALL_ARC,ACTVT,*,
545,IS-H,,ENGI,,N_FORM_PRI,ACTVT,*,
545,IS-H,,ENGI,,N_GPAR_ALL,ACTVT,*,
545,IS-H,,ENGI,,N_GPAR_ARB,ACTVT,*,
545,IS-H,,ENGI,,N_GPAR_ARZ,ACTVT,*,
545,IS-H,,ENGI,,N_GPAR_DEB,ACTVT,*,
545,IS-H,,ENGI,,N_GPAR_KRH,ACTVT,*,
545,IS-H,,ENGI,,N_GPAR_KTR,ACTVT,*,
545,IS-H,,ENGI,,N_GPAR_MIT,ACTVT,*,
545,IS-H,,ENGI,,N_HON_ACOD,ACTVT,*,
545,IS-H,,ENGI,,N_INVOICE,ACTVT,*,
545,IS-H,,ENGI,,N_NBAU_AKT,ACTVT,*,
545,IS-H,,ENGI,,N_NBEW_AKT,ACTVT,*,
545,IS-H,,ENGI,,N_NDIA_ALL,ACTVT,*,
545,IS-H,,ENGI,,N_NDIA_ORG,ACTVT,*,
545,IS-H,,ENGI,,N_NDIA_UEB,ACTVT,*,
545,IS-H,,ENGI,,N_NDRG,ACTVT,*,
545,IS-H,,ENGI,,N_NFKL_PPR,ACTVT,*,
545,IS-H,,ENGI,,N_NICP_FAL,ACTVT,*,
545,IS-H,,ENGI,,N_NL_DBC_V,ACTVT,*,
545,IS-H,,ENGI,,N_NL_TCERT,ACTVT,*,
545,IS-H,,ENGI,,N_NLEI_ANF,ACTVT,*,
545,IS-H,,ENGI,,N_NLEI_ANP,ACTVT,*,
545,IS-H,,ENGI,,N_NLEI_ERB,ACTVT,*,
545,IS-H,,ENGI,,N_NLEI_FAL,ACTVT,*,
545,IS-H,,ENGI,,N_NLEI_FBZ,ACTVT,*,
545,IS-H,,ENGI,,N_NLEI_OBZ,ACTVT,*,
545,IS-H,,ENGI,,N_NMAT_OE,ACTVT,*,
545,IS-H,,ENGI,,N_NORG_AKT,ACTVT,*,
545,IS-H,,ENGI,,N_OP_BEG,ACTVT,*,
545,IS-H,,ENGI,,N_OP_MON,ACTVT,*,
545,IS-H,,ENGI,,N_OP_NEBEN,ACTVT,*,
545,IS-H,,ENGI,,N_OP_PLAN,ACTVT,*,
545,IS-H,,ENGI,,N_OP_PRG,ACTVT,*,
545,IS-H,,ENGI,,N_PAPI_AKT,ACTVT,*,
545,IS-H,,ENGI,,N_PATI_AKT,ACTVT,*,
545,IS-H,,ENGI,,N_PS_PSEUD,ACTVT,*,
545,IS-H,,ENGI,,N_PTS_ORD,ACTVT,*,
545,IS-H,,ENGI,,N_RSF_MAIN,ACTVT,*,
545,IS-H,,ENGI,,N_VITPAR,ACTVT,*,
545,IS-H,,ENGI,,N_VM_DEF,ACTVT,*,
546,VIM,,ENGI,,F_PAYR_BUK,ACTVT,02,
546,VIM,,ENGI,,F_PAYR_BUK,ACTVT,03,
546,VIM,,ENGI,,F_PAYR_BUK,ACTVT,05,
546,VIM,,ENGI,,F_PAYR_BUK,ACTVT,84,
546,VIM,,ENGI,,M_RECH_AKZ,ACTVT,02,
546,VIM,,ENGI,,M_RECH_BUK,ACTVT,02,
546,VIM,,ENGI,,M_RECH_CPY,ACTVT,02,
546,VIM,,ENGI,,M_RECH_EKG,ACTVT,02,
546,VIM,,ENGI,,M_RECH_SPG,ACTVT,02,
546,VIM,,ENGI,,M_RECH_WRK,ACTVT,02,
547,BW Query,,ENGI,,S_RS_COMP,ACTVT,06,
547,BW Query,,ENGI,,S_RS_COMP,ACTVT,16,
547,BW Query,,ENGI,,S_RS_COMP1,ACTVT,06,
547,BW Query,,ENGI,,S_RS_COMP1,ACTVT,16,
548,AIF,,ENGI,,/AIF/CFUNC,ACTVT,*,
548,AIF,,ENGI,,/AIF/CLINK,ACTVT,*,
548,AIF,,ENGI,,/AIF/CTEXT,ACTVT,*,
548,AIF,,ENGI,,/AIF/CUST,ACTVT,*,
548,AIF,,ENGI,,/AIF/DPA,ACTVT,*,
548,AIF,,ENGI,,/AIF/ERR,ACTVT,*,
548,AIF,,ENGI,,/AIF/HINTS,ACTVT,*,
548,AIF,,ENGI,,/AIF/VMAP,ACTVT,*,
